"catalogNumber","WingSide","ImageName","percent_asymmetry","Cell","Location","decimalLatitude","decimalLongitude","Site_name","Site_code","Land_cover","Notes.","Total.Complete.Agr","Total.Complete.Dev","Total.Complete.For","area","circularity","length","width","percent_overlap"
"UCSB-IZC00059207","L","UCSB-IZC00059207_L_4.svg",0.589624031481386,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00762691290922563,0.634873376874479,0.152717482527772,0.0762110969555286,85.0439126964656
"UCSB-IZC00059207","R","UCSB-IZC00059207_R_4.svg",0.589624031481386,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00758207498543961,0.628884316197827,0.154383468735803,0.0730098031644312,85.0439126964656
"UCSB-IZC00062635","L","UCSB-IZC00062635_L_1.svg",0.166891322379579,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00673796170388022,0.564463515562359,0.168580219272323,0.0779832542101496,93.7566602443705
"UCSB-IZC00062635","R","UCSB-IZC00062635_R_1.svg",0.166891322379579,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00674921616863178,0.563931500658143,0.170254908846894,0.0737211136386787,93.7566602443705
"UCSB-IZC00062635","L","UCSB-IZC00062635_L_4.svg",NA,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,NA,NA,NA,NA,82.4053809779181
"UCSB-IZC00062635","R","",NA,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","fractured wing",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065371","L","UCSB-IZC00065371_L_1.svg",1.25147266444073,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00692297964762083,0.58043691960731,0.157899083680346,0.0966823769517763,82.081918723266
"UCSB-IZC00065371","R","UCSB-IZC00065371_R_1.svg",1.25147266444073,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00683687921147722,0.570063361136191,0.164221295781955,0.0779066249614325,82.081918723266
"UCSB-IZC00065371","L","UCSB-IZC00065371_L_4.svg",0.372389193266108,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00769385539338183,0.63851222971191,0.158468813765111,0.0701301348137344,85.9738366007789
"UCSB-IZC00065371","R","UCSB-IZC00065371_R_4.svg",0.372389193266108,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00766525755498121,0.635137859633182,0.156006336202772,0.0625685996061427,85.9738366007789
"UCSB-IZC00065405","L","UCSB-IZC00065405_L_1.svg",1.15924036920293,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00672920718306477,0.564159205340406,0.174449429736031,0.0556413804965495,84.2084742801283
"UCSB-IZC00065405","R","UCSB-IZC00065405_R_1.svg",1.15924036920293,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00665164903952613,0.555023005185053,0.174226561611197,0.0624399236526972,84.2084742801283
"UCSB-IZC00065405","L","UCSB-IZC00065405_L_4.svg",2.10934128644958,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00781952033476341,0.648520460183767,0.14507150016302,0.108830126620728,83.3540084800343
"UCSB-IZC00065405","R","UCSB-IZC00065405_R_4.svg",2.10934128644958,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00765630138627382,0.625957855181412,0.156433833837055,0.0645521786832655,83.3540084800343
"UCSB-IZC00065442","L","UCSB-IZC00065442_L_1.svg",0.0882065482668775,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.0065451606333001,0.54759129155064,0.176957652887389,0.0503378812952063,95.6328660651276
"UCSB-IZC00065442","R","UCSB-IZC00065442_R_1.svg",0.0882065482668775,1,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00653938991810129,0.548461771929545,0.176694349799997,0.0509324706858047,95.6328660651276
"UCSB-IZC00065442","L","UCSB-IZC00065442_L_4.svg",0.678563205265917,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00788445889922753,0.654999495041434,0.145931083693968,0.094661442533327,90.8366502589104
"UCSB-IZC00065442","R","UCSB-IZC00065442_R_4.svg",0.678563205265917,4,"Clarke Co. GA",33.990978,-83.495958,"Kenny Ridge",21,"Developed","",NA,NA,NA,0.00783113876760017,0.65010383816037,0.14352284797267,0.108061948368709,90.8366502589104
"UCSB-IZC00055779","L","UCSB-IZC00055779_L_1.svg",0.782370892554034,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00643253243575427,0.533558286418793,0.178256777842596,0.0530279005215339,83.233652611734
"UCSB-IZC00055779","R","UCSB-IZC00055779_R_1.svg",0.782370892554034,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00638240227621116,0.533903220090415,0.1784959217817,0.0496831282960498,83.233652611734
"UCSB-IZC00055779","L","UCSB-IZC00055779_L_4.svg",3.40131277190471,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00760213642233295,0.624316448214946,0.152427764312723,0.0825230335304048,83.8169450717977
"UCSB-IZC00055779","R","UCSB-IZC00055779_R_4.svg",3.40131277190471,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00734788787934504,0.604027686977863,0.157669313290176,0.0664084038692327,83.8169450717977
"UCSB-IZC00062636","L","UCSB-IZC00062636_L_1.svg",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00062636","R","",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00062636","L","UCSB-IZC00062636_L_4.svg",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,78.6482219865685
"UCSB-IZC00062636","R","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065351","L","UCSB-IZC00065351_L_1.svg",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065351","R","",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065351","L","UCSB-IZC00065351_L_4.svg",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,82.1251557631078
"UCSB-IZC00065351","R","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065364","L","UCSB-IZC00065364_L_1.svg",2.66740485442976,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00678896487171666,0.566706740075372,0.176595876594674,0.0541435596267152,83.350109721137
"UCSB-IZC00065364","R","UCSB-IZC00065364_R_1.svg",2.66740485442976,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00661025909642559,0.552021070592255,0.17665422515221,0.05542076341951,83.350109721137
"UCSB-IZC00065364","L","UCSB-IZC00065364_L_4.svg",4.84682450975851,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00786671613854904,0.651466181503326,0.14847410951256,0.0881342615509163,86.7044495709949
"UCSB-IZC00065364","R","UCSB-IZC00065364_R_4.svg",4.84682450975851,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00825747168219674,0.690709065716817,0.151009382264235,0.0699514179655568,86.7044495709949
"UCSB-IZC00065411","L","UCSB-IZC00065411_L_1.svg",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065411","R","",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065411","L","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not pictured",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065411","R","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065432","L","",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065432","R","UCSB-IZC00065432_R_1.svg",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,78.5218499946061
"UCSB-IZC00065432","L","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065432","R","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not pictured",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065441","L","UCSB-IZC00065441_L_1.svg",6.27600958522063,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00650595102282808,0.542302371869661,0.177052671684883,0.050404983917432,83.2736822684776
"UCSB-IZC00065441","R","UCSB-IZC00065441_R_1.svg",6.27600958522063,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.0061100599925299,0.510925764339424,0.17937367868857,0.050622575461563,83.2736822684776
"UCSB-IZC00065441","L","UCSB-IZC00065441_L_4.svg",2.74569993628966,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00773570735644072,0.640178070791669,0.151664396307458,0.0889602096908528,83.3051790600119
"UCSB-IZC00065441","R","UCSB-IZC00065441_R_4.svg",2.74569993628966,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00752618447923633,0.617324508925353,0.156218093684489,0.0753519716256008,83.3051790600119
"UCSB-IZC00065365","L","UCSB-IZC00065365_L_1.svg",0.58605851375165,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00681833859460256,0.570552701449698,0.169374674632045,0.074948984024098,84.0270007640274
"UCSB-IZC00065365","R","UCSB-IZC00065365_R_1.svg",0.58605851375165,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00677849589154915,0.56903935296522,0.171463824534588,0.0648131087544321,84.0270007640274
"UCSB-IZC00065365","L","UCSB-IZC00065365_L_4.svg",3.87642219628815,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00743706361865758,0.613478510818356,0.157107682854123,0.0627035505666932,84.2763948687616
"UCSB-IZC00065365","R","UCSB-IZC00065365_R_4.svg",3.87642219628815,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00773105375293328,0.636449449541264,0.156471422624709,0.0642899562233115,84.2763948687616
"UCSB-IZC00065429","L","UCSB-IZC00065429_L_1.svg",0.875403967901956,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00655712160968456,0.553842911418769,0.175021298888282,0.0620847645046104,84.952076082306
"UCSB-IZC00065429","R","UCSB-IZC00065429_R_1.svg",0.875403967901956,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00649997045865513,0.542208423226238,0.176380346819166,0.0506893353008893,84.952076082306
"UCSB-IZC00065429","L","UCSB-IZC00065429_L_4.svg",1.27156478629575,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00775649417840454,0.645375922750947,0.154024640227286,0.0703572686274335,83.2377677411267
"UCSB-IZC00065429","R","UCSB-IZC00065429_R_4.svg",1.27156478629575,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00765848843305408,0.635618569962299,0.155534645043764,0.0701357388736806,83.2377677411267
"UCSB-IZC00065358","L","UCSB-IZC00065358_L_1.svg",1.06706936158709,1,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.0066620470320053,0.559381558745923,0.174890970717121,0.0611575335503283,83.5934024290112
"UCSB-IZC00065358","R","UCSB-IZC00065358_R_1.svg",1.06706936158709,1,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.0065913356390768,0.552908105678933,0.17621354543202,0.0511666806054298,83.5934024290112
"UCSB-IZC00065358","L","UCSB-IZC00065358_L_4.svg",1.11727027028847,4,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.00739035548108772,0.609195308091092,0.155583902380713,0.0670183973500506,86.3580717664877
"UCSB-IZC00065358","R","UCSB-IZC00065358_R_4.svg",1.11727027028847,4,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.00730824394034549,0.603467884990144,0.156250404102311,0.0711715238202993,86.3580717664877
"UCSB-IZC00065356","L","UCSB-IZC00065356_L_1.svg",1.34682519719349,1,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.00653206068422765,0.545292094773934,0.177152983165147,0.0499041464589201,79.9684393397995
"UCSB-IZC00065356","R","UCSB-IZC00065356_R_1.svg",1.34682519719349,1,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.00644467371986406,0.538080888260293,0.177097636216909,0.0537974680955093,79.9684393397995
"UCSB-IZC00065356","L","UCSB-IZC00065356_L_4.svg",3.60083034846401,4,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.00767043952143399,0.637699805318977,0.149843093199526,0.0987202094090897,84.9277865513026
"UCSB-IZC00065356","R","UCSB-IZC00065356_R_4.svg",3.60083034846401,4,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.00795170294493871,0.666913672107384,0.152597558086811,0.0705095899602113,84.9277865513026
"UCSB-IZC00055288","L","UCSB-IZC00055288_L_1.svg",4.71074781936986,1,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00656816643711357,0.548996646013305,0.177594533622373,0.0526886446631384,82.445982617014
"UCSB-IZC00055288","R","UCSB-IZC00055288_R_1.svg",4.71074781936986,1,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00626587673273329,0.520468406669956,0.178092883584897,0.0514463339524565,82.445982617014
"UCSB-IZC00055288","L","UCSB-IZC00055288_L_4.svg",1.58478789518604,4,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00763844641754762,0.631896835068048,0.15100112499888,0.0866170020433684,81.453488128319
"UCSB-IZC00055288","R","UCSB-IZC00055288_R_4.svg",1.58478789518604,4,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00776046647127376,0.640715173021983,0.154917346519268,0.066580012715448,81.453488128319
"UCSB-IZC00058768","L","UCSB-IZC00058768_L_1.svg",1.87218897117471,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00680527567107898,0.571636739845571,0.173915063830784,0.0587074426986027,82.6086740550108
"UCSB-IZC00058768","R","UCSB-IZC00058768_R_1.svg",1.87218897117471,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00667904964537302,0.558191177462283,0.173712536110482,0.0664739130928479,82.6086740550108
"UCSB-IZC00058768","L","UCSB-IZC00058768_L_4.svg",0.163860763130503,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00800671943094541,0.664536430439158,0.144954650023463,0.112935339955002,83.9559607944329
"UCSB-IZC00058768","R","UCSB-IZC00058768_R_4.svg",0.163860763130503,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00799361029974536,0.662102333962977,0.150951828996542,0.075639108910815,83.9559607944329
"UCSB-IZC00065400","L","UCSB-IZC00065400_L_1.svg",1.8667523042393,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00693817935517177,0.584630336471388,0.168749738291283,0.0755149899460331,83.3497764662525
"UCSB-IZC00065400","R","UCSB-IZC00065400_R_1.svg",1.8667523042393,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00680985844892394,0.57082682515447,0.173019068245895,0.0588635228977953,83.3497764662525
"UCSB-IZC00065400","L","UCSB-IZC00065400_L_4.svg",7.5710831244064,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00802057130512512,0.66107905486529,0.155834316844994,0.0725320147548733,82.2762346634382
"UCSB-IZC00065400","R","UCSB-IZC00065400_R_4.svg",7.5710831244064,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00743547620283733,0.609769301083874,0.144764989166015,0.124561997063642,82.2762346634382
"UCSB-IZC00055302","L","UCSB-IZC00055302_L_1.svg",3.53043837307741,1,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.0066545386978502,0.55611120469276,0.17468351748704,0.0611526683451571,83.8059519796628
"UCSB-IZC00055302","R","UCSB-IZC00055302_R_1.svg",3.53043837307741,1,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00642367948129455,0.535209374162235,0.17697167230283,0.0534853842710461,83.8059519796628
"UCSB-IZC00055302","L","UCSB-IZC00055302_L_4.svg",6.22583256767301,4,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00775951270886086,0.643403061167211,0.151256903781324,0.0721579902906769,79.183858920184
"UCSB-IZC00055302","R","UCSB-IZC00055302_R_4.svg",6.22583256767301,4,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00729100276196809,0.583935475844917,0.151659120509694,0.0834935675167276,79.183858920184
"UCSB-IZC00055338","L","UCSB-IZC00055338_L_1.svg",2.52054897885172,1,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00636196949155599,0.528423950753776,0.174650365589685,0.0612866379704201,89.4265008903929
"UCSB-IZC00055338","R","UCSB-IZC00055338_R_1.svg",2.52054897885172,1,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00652437277577122,0.543746646805688,0.172195855848725,0.0657448228769235,89.4265008903929
"UCSB-IZC00055338","L","UCSB-IZC00055338_L_4.svg",5.18914655278099,4,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00751176067234336,0.618738831211579,0.146384146324895,0.110539377735992,85.6864705187856
"UCSB-IZC00055338","R","UCSB-IZC00055338_R_4.svg",5.18914655278099,4,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00713182218482517,0.575630055293332,0.142447125648404,0.120940209599262,85.6864705187856
